Review ID,Product Id,User Id,Summary,Text,Product Score
367556,B003B3OOPA,A196ASXZBYIE54,Amazing stuff,"Ive been getting different brands of coconut oil for a few years, more recently the big tub from Jarrow. I cook with it almost every day and take spoon fulls of it as well..I decided to try this brand based on the trusty reviews here on amazon and I am amazed..This stuff is simply delicious. Im surprised how different it is from Jarrow..It definitely has that more natural taste that the reviews here said. I will never get another brand of coconut oil.",5
367557,B003B3OOPA,A2MPNGP63XMNY0,"Excellent for skin, hair, and cooking","I bought this primarily to use on my hair after using coconut oil in small bottles that I would have to microwave before use because they were solid. This oil is easy to scoop out and it melts in your hands so doesn't need to be continually microwaved. I ran out of anti-wrinkle cream, so I decided to put this oil of my face instead, and it makes it very soft and supple and hopefully it will keep the wrinkles at bay as well. On a whim, I decided to use some while frying rice and it came out absolutely delicious. It gives a hint of coconut flavor to dishes cooked in it. I'm ordering another jar because I don't want to cook with something I'm scooping out to use on my face and hair.  I will be ordering many more jars.",5
367558,B003B3OOPA,A70T8C7VM2ZUW,Very healthy,"Very good quality unrefined coconut oil.  I coom with this and used it to mix with shea butter when i was pregnant for preventing stretch marks and itching and it worked great.  I use it for my baby's ezema now too, its greasy on the skin but soaks in quickly.  When cooking I use it in place of butter and olive oil and it has actually helped with my weight loss and my husbands, of course you have to eat healthy too but it made a noticeable difference in a two week period of time.",5
367559,B003B3OOPA,A149XANF9IAOIN,One of the Best Coconut oils on the Market,"We enjoyed our first 2 jars and use it for cooking an average of 2 times a day. Storage ok so far with our<br />house temp under 76 degrees. During the summer will have to refrigerate it to keep it solid. Great flavor with all meats-beef, fish, chicken; adding to oatmeal.  Too bad the prices are going up everywhere including this product on all Coconut oils sold.  This is the best price for this brand so far.  Will continue to use it unless the price keeps going up.",5
367560,B003B3OOPA,A1PBDKO1I6CINA,Pure and tasty CoconutOil from Amazon,"Mild but definite Coconut flavor here. I use instead of butter on toast, vegies, rice, cakes, etc. Not good for frying, except eggs. No crispy browning. Contains medium chain amino acids that works wonders on brain neuron connections for Alshiemers and weaned  babies. Lack of these, may even be a factor in causing Autism. Olive, and other oils have none. Non-hydrogenated!",5
367561,B003B3OOPA,A2J57JX13BF5CP,Amazing Skin and Hair Softener!,"I use this coconut oil as both a skin oil and a deep conditioner for my hair. It gives me a lovely coconut fragrance, and my skin and hair haven't been this soft in years! I am also going to go out and get a small container so I can carry a bit around in my purse for chapstick. No more dry lips for me! I highly recommend this product to anyone (Well, unless you hate coconut. Then you might not be such a fan of the smell. It is pretty subtle, however, and reminds me of summer :D ).",5
367562,B003B3OOPA,AMC4IYZQ515H4,The smell of sunshine and ice-cream!,"I thought I hated coconut oil, because I bought the cheap, processed Louanna coconut oil from Wally World. It is still sitting in the cupboard with only one use. Later, I read an article and found that to get the benefits of coconut oil you need it unrefined. When I opened the lid the smell of coconut assured me that this oil was the real thing--I love this stuff! I've used it so many different ways; my favourite ways to use are as a sugar scrub or as a deodorant--melt a few tablespoons of oil, put in 1/8 cup baking soda and cornstarch, and a couple drops of tea tree oil.",5
367563,B003B3OOPA,AJLPS4A9HGOQK,Good product,I recently read that coconut oil can be helpful with dementia so I looked for an easy source (as a hopeful preventative!).  This is a very nice product and gives good instructions for using it for cooking and also as a hair treatment.  I certainly recommend it.  And they have a web address on the jar for answering questions.  I contacted them with a question about allergens and they responded quickly.,5
367565,B003B3OOPA,A313E4ZC69N13A,Tastes great and good for you,Coconut oil is so good for you and tasty. It contains 62% MCT (medium chain triglycerides) which is a type of fat that actually helps you burn MORE fat. Easy to cook with and make delicious smoothies with too.,5
367566,B003B3OOPA,AN20622QMIJVV,Absolutely great!!,"I LOVE the organic coconut oil by Nature's Way.  It is the best moisturizer for my face and hair (I have tried almond, shea and grapeseed too), and not to mention, it feels so smooth, creamy and totally awesome on my hands, fingertips and feet.  Also, this is totally natural and cold pressed.  What more can you ask for?  No bad odors either (unlike shea oil)!  I have used the Nutiva organic coconut oil too, and Nature Way just feels a lot better and totally awesome on my hands.  I cannot comment as far as cooking is concerned, because I go through these jars very fast just using them for hair and skincare and scalp message.  I use this and pure almond oil alternatively on my eyelids and under eyes.  Try it by all means, if you are thinking about it.",5
367567,B003B3OOPA,A2RFGRBQ5NZFOP,Delightful taste!,"I'm just starting out with coconut oil, and after trying this product,well, I'm a now believer.  I wasn't sure what I'd gotten myself into when I first tried a spoonful.  The texture reminded me a bit of crisco (uh!), but it immediately started to warm on my tongue and there was a heavenly, light coconut aftertaste that reminded me a bit of an almond joy bar (without the almond or chocolate).  I prefer not to eat it by the spoonful because of the consistency, but really like spreading it on a graham cracker, the taste of which reminds me of coconut cream pie with a graham cracker crust. I also like cooking with it, and didn't notice coconut-tasting chicken. I recently ordered a larger amount of coconut oil and tried a different brand, but I prefer the Nature's Way flavor. I'll use the other brand as a moisturizing cream, and order more of the Nature's Way for eating and cooking. It's wonderful for moisturizing after a shower, or for using right before bed when the coconut scent is restful. This is my favorite brand, and I'm sticking to it.",5
367568,B003B3OOPA,A3V95IASL3W467,Great stuff!,"I use this coconut oil on my hair as a sealant after I moisturize my hair, and I also mix it into my conditioners and oils. I absolutely adore this product! My hair smells absolutely amazing and feels just as good! I recommend buying this, because the results are nothing short of amazing! My hair has never been so soft and smelt so good before!",5
367569,B003B3OOPA,AKSOP2AIIDYOR,Yum!,"I was surprised how large the tub actually was. The coconut oil is in a crisco consistency, but when I bake something with it, I just smear it on the pan, and when I fry something with it, I just drop it in the pan like I would butter. It smells incredible! After cooking with it, I could smell it on me for a few hours after and loved it. I use lots of it when I make coconut chicken, shrimp, etc. I use it to sautee my vegetables too. The coconut taste is not overwhelming, so substituting this healthy option for your regular cooking oil will not ""ruin"" your dishes or significantly change the taste of your food. I will purchase again.",5
367570,B003B3OOPA,A20SZC6WUCLJ2J,"High quality, low cost product","My sister introduced me to coconut oil and although she was weary about me using it as face lotion I showed her that it helped me A LOT with my dry skin and did not cause acne. Normally I have really dry skin on my nose at forehead to the extent that it would start peeling off in the middle of the day... and no lotions would work! :( Coconut oil is the only thing that keeps my skin fairly normal in this regard -- especially with the dry, harsh winters of IL. Any coconut oil would do, but this one is low cost, high quality, has fast shipping. Basically, once this jar runs out, I'm ordering it again.",5
367571,B003B3OOPA,A82Z0WEE3530L,I just got mine and I am so excited!,"It smelled great in the jar. I used it immediately on my pregnant belly, thighs, eyes, and a dry patch under my mouth. I also heated up a tiny bit (a little goes a long way) in the microwave to apply to my hair and ends to freshen up my 3rd day flexi rod set. I can just tell this is my new beauty staple! My cat tried to eat some too and that just goes to show because my smart fat kitty would never try to eat any hair product, but he knew this baby was naturally edible lol.",5
367572,B003B3OOPA,A1FG8UTWU5CVAK,Cleared up my skin!!,"This coconut oil has truly been my little miracle product. I have Keratosis Pilaris and I have tried different products for years trying to get rid of it or improve it even a little, to no avail. I have tried countless lotions, including KP Duty. About a month ago I stumbled upon an article of someone claiming coconut oil cleared up her keratosis, I was skeptical but figured it was worth a shot. I have been applying coconut oil to my skin every time I take a shower and also mixing in about 1/2 a tablespoon with my dinner for about a month now.  I also added a daily multivitamin into my diet. The progress was slow but now all of a sudden my skin has shown incredible improvement. I would say my keratosis has cleared up as much as 75%!  I am shocked and very happy.  Such a cheap alternative to all the expensive lotions too!! I will continue to use Coconut Oil for life.",5
367573,B003B3OOPA,A3CH8DBQR6QGV,So yummy!,I bought this as a suggestion for my very dry and very sensitive skin. I absolutely love it. I used it for the first time and my skin is already 80% better!  It doesn't leave you overly oily either. It smells so yummy as well. Very happy overall!,5
367574,B003B3OOPA,A3KQ4UP6VN5TP1,This stuff is the truth,"Coconut oil. My staple product for hair ,supplements, body lotion. This stuff has my hair growing like wild fire. It works great smell awesome and its the best body oil. My number one thing is coconut oil. Try it.",5
367575,B003B3OOPA,A3MX83L81I5OU0,Love It,This stuff is so great. It smells wonderful and melts like butter in your hands. I love its many different uses. I love it on my hair and skin and soon ill try some of it in my food.,5
367576,B003B3OOPA,A32OKCIVCCEWAD,Interesting Oil,"This is a very unique oil, you can use it in your hair as a hot oil treatment, use it to soothe pain on an infected area on the skin, you can use it when cooking. I like the solid form of this product. No spills, melt what you need. Nice fragrance too.",5
367577,B003B3OOPA,A36EK9QNCTIDYQ,"Love, love, love it","I use it on my skin, but it is eatable.  It melts right away when you spread it on your skin and it smells sooo good.",5
367578,B003B3OOPA,A1BRJC0KMD8DBH,Great,I received this item within a week and I am stationed overseas. I use it on my skin and it makes it soooo soft.,5
367579,B003B3OOPA,A4ELYLTH8W77S,Makes everything taste good...,"You can a little of this with just about anything you bake.  I add this to my baked banana bread and it's great.  I've used it on my hair also, I remember using pure coconut oil when I was a little girl in my home country as a conditioner and hair softener.  This is a good price as I've seen it for a lot more in our local stores.",5
367580,B003B3OOPA,A1UOCDH5CPYQ75,Excellent,"I am from the Philippines, so I am familiar with the smell of fresh coconut oil. I have tried various so-called virgin coconut oils before, but they smelled so rancid within one week of opening, that at one point I resorted to rendering my own coconut oil, but that was so time-consuming and tedious. Some other brands were masked by additional scent. For a while I was discouraged from trying any coconut oil, until I read reviews on this one. I tried one, and I was hooked. It smelled so HEAVENLY like the fresh coconut that I remember. Every time I would apply on my skin or hair, I would be reminded of our rice-based coconut desserts, so for purposes of having a dose of 1-2 tbsp per day, it was also not hard for me to take it plain, although the lack of sweetness quickly brings me back to the reality that it was not coconut-y dessert I was eating, but that's easily solved by adding muscovado or brown sugar. This is certainly the best coconut oil I have had so far, and the ONLY one I have tried and actually finished (I used to stop using those previous ones when I could no longer stomach the rancid smell, which usually brought the content down to only 25%).  This is also the first coconut oil brand that I actually tried to bake with (although it quickly used up my tub). I have subscribed for this to be delivered monthly, but I might change that to a more frequent supply of fresh tubs. After I was truly impressed by it, only then did I check out where it came from, and was surprised to find that it came from my country! Keep up the good work of making available a quality product to the whole world!",5
367583,B003B3OOPA,A3I7WN805F3WZD,Tastes Good And Is Not Expensive,"I don't know if this is making me healthier or not but I have added into my shake on recommendation from my grandmother. It tastes like coconut! I only take a teaspoon a day so I can warm up to it. After about 3 weeks I should be taking a tablespoon or 2. The price is right on this oil.<br /><br />Shake: Amazing Meal Pomegranate-Mango Superfood Powder, frozen strawberries, frozen cranberries, frozen raspberries, half a banana, almond milk, Greek yogurt, Big Train Strawberry Smoothie Mix and Nature's Way coconut oil. This is a thick, thick shake that will fill you up for hours.<br /><br />Update 10/08/12: I have found by far the most efficient and delicious way to get my daily 1 tablespoon. Take 1 tablespoon of coconut oil and heat until it's clear and oily in a dish. Mix in 1 heaping tablespoon of peanut butter. Stir until the peanut butter is evenly mixed into the oil. Eat on whatever. I have found that if I put large amounts on each bite, it is good sized or a bagel. The coconut oil mellows out the flavor and stick-to-the-roof-of-your-mouth quality of the peanut butter, so I can eat much more on a bite than if it was just peanut butter. Delicious protein and good fats.",5
367585,B003B3OOPA,A1ADFLDH6ILHIR,It Works,"Gonna make this short and sweet. I use it to *shallow* fry lot's of food. I take it also just as it is when I am feeling lazy and don't feel like eating. After a 4 day juice fast, I started a vegetarian diet, with next to no meat (I currently don't eat meat or eggs, or any dairy products), HIGH plant fats, probably a couple pounds of fruits and veggies every day, and lots of coconut milk. Oh, and lets not forget beans and rice, unprocessed kinds of course. Despite my high fat diet, I am dropping fat weekly. While there may or may not be a profound effect with this oil, I can safely say that it hasn't added any fat. In fact, I am pretty certain that it aids in fat metabolisation. Plus, you get a rare type of MCT with this product, which makes up nearly 70% of the fat contained in the oil.<br /><br />On a side note... DON'T BE AFRAID OF PLANT FATS!! You want to lose weight? Stop eating processed foods (ALL TYPES), eat beans and bulk rice (Wild, Forbidden, Long Grain Brown, Red Rice etc..), nuts/seeds, nutbutter and coconut! Oh, and veggies too of course. Its easy AND CHEAP to eat well. It took me quite some time to be able to figure out how to eat so well on a less than stellar budget, but it can be done! &lt;3",5
367586,B003B3OOPA,A1T3XQ0TPDQIRC,Good for you in every way,"Wow, I'm learning more about natural health products and the how good they are for you.  This Coconut oil is amazing, a gift from God to us.  I used this coconut oil mix with a little baking soda to make homemade deodorant and it works unlike the ones I bought from the natural store.  I use this coconut oil to moisturize my skin, treat my hair, and to nourish my inside by taking a teaspoon a day.  This is heaven sent, and it helps to kill candida and a whole lot of other stuff! Simply put, its just good for you.  This particular brand is better than others I've compared it to.  It has more of the good fat and it tastes better.  5 thumbs up for EfaGold, and the price on amazon is fabulous too!",5
367587,B003B3OOPA,AXYZGSH1C0X73,LOVE IT,"so I'm a college student who has been trying to learn how to live a much healthier life in the mist of crazy assignments and packed schedules. I bought this back in January originally for my hair since I'm an African American woman with 3c/4a natural hair. and while it has done WONDERS growing my hair, I've been even more amazed by its other talents. If you use it as an occasional moisturizer it will leave you skin sooooooo soft. I also use it now as a substtute of oil/butter when I'm using my frying pan. You can hardly taste it, and when you do it doesn't taste bad at all. And it works better than oil and butter in my opinion. I'm not a chef but it seems to still burn a little bit when you use oil or butter. With this coconut oil, i just pour a dime size in the pan and use a paper towel to distribute it evenly so it give it a nice gloss. I let it heat for just a few seconds, add my food, and then wa la! no burning, and no more unnecessary calories. I will credit it (along with my diet and exercise) for allowing me to lose 30 pounds this summer. WOOH!",5
367588,B003B3OOPA,AAKVW69M2ZEV2,Great Product!!!,"I absolutely love this product! And I highly recommend it for women of color, who is looking for that perfect hair conditioner that moisturizes, gives a beautiful shine to your hair, and has a nice fragrance.  It is the all-purpose daily moisturizer for your skin as well. I had been looking for oil that would keep my coils hydrated and I found this coconut oil through Amazon. You will not be disappointed.",5
367589,B003B3OOPA,A9CS4UZOF8RO4,Coconut Oil is Good for You,"After reading a book ""What if there was a cure for Alzheimers"" and finding out the importance of medium chain triglycerides in diet, I began doing a little research on my own and found this product.  It is not only good for you, it has a wonderful flavor in low temp cooking(from eggs to oatmeal), used as a spread, in morning smoothies(adds a crunch as well because it hardens when cooled) and in baking!  Amazon has the best price consistently and Natures  is the best product.  I have it on my auto ship program and love it!",5
367590,B003B3OOPA,A7RADUJSF7P3N,Fantastic,"This stuff is wonderful.  You can use it as a lotion after bathing, put in your hair, roll it around in your mouth to collect bacteria (spit it out after 2 minutes) cook with it, shine your shoes with it but the very best is it makes your face feel wonderful all day.  It is by far the best night/day cream and it absorbs quickly so there is no greasy feel.  Love it!!!",5
367591,B003B3OOPA,A2JLKVQYDTEKZZ,Love this!,"I purchased this to use in place of chemical-filled skin lotions.  I had developed some allergic reactions to some items in man-made lotions and my naturopath recommended using organic coconut oil instead.  I LOVE this oil.  It has a light coconut smell that does not linger too long.  I use this all over including on my face and my skin has been more moist (no longer do my legs get dry looking), my face less oily and with fewer blemishes.  My husband has noted that my skin looks younger and fresher.  It DOES take a while to soak in so I have had to adjust my routine a bit to avoid getting oil on things but have yet to stain any clothing or other items.  I tried a couple brands I found at the store prior to ordering this after reading the reviews and have found the brand I will remain loyal to in Nature's Way Effagold.<br /><br />I have also used this in cooking and love the light coconut taste it adds to food.  I still use EVOO for certain things as the taste just compliments certain foods better, but this oil has definitely been added to the diet and is in the rotation.",5
367592,B003B3OOPA,A1KD8BPYC5LUQT,so good,i ordered this after reading alot of positive reviews.i like it so much i have it on autoship every month.i'm thinking of having it come every 2 weeks.i put it in almost everything i eat.what i have leftover i put on my hands.i feel like it is helping.i think more clearly and i think it helps my joints.in fact i ate it both on my breakfast and in my lunch today.it has a subtle coconut flavor that tastes good on almost anything.,5
367594,B003B3OOPA,A3NLPVGD2N85LW,Coconut Oil,This product is truly amazing.  I use it every day on my arms to help add moisture to my dry skin.  It has helped smooth the lines and dry skin without the oily feeling of most moisturizers.,5
367595,B003B3OOPA,A1LIDXMYDZWP53,Very pleasant aroma......Not heady,"Great aroma and wonderful flavor.  Coming from the land of coconuts, I found this to be a superior product similar to what we get there - a high quality.  Some refined oils have a heady aroma which gets ""cooked"" out.  This one retains its aroma even after cooking. I have used it for sauteing, pan-frying and seasoning with no flavor loss.  Tastes even delicious when raw.  Bit on the expensive side but I'm ready to pay that extra penny for great flavor.",5
367596,B003B3OOPA,ANJDW18HCZ4BR,Organic coconut oil,"High quality, great price, convenient  size, I keep it handy in the kitchen to add to whatever I cook. Use it in place of/ with  regular cooking oil.. <a href=""http://www.amazon.com/gp/product/B003B3OOPA"">Nature's Way Organic Extra Virgin Coconut Oil, 16 Ounce</a>",5
367597,B003B3OOPA,A1I5O7UI9QN3B1,Delicious and healthy - Organic EV Coconut Oil,"I'm a recent convert to the overwhelming benefits of coconut oil. I previously used the Spectrum Naturals brand from a local grocery chain, but gave this one a try because it was a little less expensive. This coconut oil is far better in my opinion. It smells great in the jar, and smells AMAZING when cooking. I've used it for almost every meal I've needed oil for since getting it: browning meat, making crepes, even homemade marinades. When cooking a recipe with many ingredients the flavor tends to get lost, but for less complex meals (like lime shrimp I sauteed last week) you could taste a hint of coconut in the meal. What a fantastic addition! So far everyone, even our kids, has had nothing but rave reviews about it.<br /><br />It's summer and very warm here, so when we got our first jar it was completely liquid. It was a surprise to me, because every jar I'd bought at the store was always like a thick white paste. No worries; if that bothers you, just put in the fridge and it'll harden right up.",5
367598,B003B3OOPA,A2IDUYGY8YIAOG,Great Product!,"We have at least three brands of coconut oil at my house, and this has been the best quality yet! great for cooking, and tastes good. you can tell the quality is higher when all three brands heat up. Natures Way is the only brand you can easily see through, very pure. I liked it and I'm back for more!",5
367599,B003B3OOPA,A1BQB53NTXKQ6K,Works magically on hair,"I used to straighten my hair A LOT and have decided to wear it more naturally. Therefore I find when I mix this coconut oil with some olive oil and aloe vera, I get soft, shiny hair. I really advise that you all do the same, but make sure not to put too much in otherwise you will be a grease head. But this coconut oil is truly amazing.",5
367600,B003B3OOPA,A2C2JGTTCHW79U,This is the Best cooking oil!,"I've been using this coconut oil for several months now, and I love it! Tastes delicious. I even eat it by the spoonful. Sits on my kitchen counter, and never goes rancid. Solid but melts at 72 degrees, so it's easy to use whenever I need oil to cook with. Plus Coconut oil is very good for you. My cholesterol is under control, my veins and arteries are clear. My weight is normal. All these things have happened since I started using this oil. I highly recommend it.",5
367601,B003B3OOPA,A21JDJSNES1KZ1,Nature's Way EfaGold Organic Extra Virgin Coconut Oil,"I was so happy to receive my Organic Extra Virgin Coconut Oil. It arrived when it was estimated to arrive, it was packaged properly. My only concern at first was that the oil was in liquid format. But after reading the the information on the back of the jar, it did state that it will become solid at room temperature. So I will wait to see if it gets solid. I have ordered coconut oil in the past, but it did not smell like coconut. This product actually smells like coconut. I love the smell. I have opened the jar at least 5 times while writing this to take in the aroma. So excited to try my new coconut oil on my newly natural hair.",5
367602,B003B3OOPA,AYA6H8OCZUQ59,SUPER!,"Mine arrived already liquified, probably because I live in Florida and it's the summer temps!  But, I used a small ""turkey baster"" I bought from the salon supply store for acetone to add some to my hair potion and it smelled awesome enough o eat!  Even though I bought it for cosmetic purposes, I just may have to try it for cooking! Anyway, I also added a bit that was lingering on the foil seal to my curly baby hairs around my face and they were instantly soft, shiny ringlets! There's is quite a good amount in this sized container to last a while too. A little goes a long way! I am impressed with this product and will be buying it regularly in the future!",5
367603,B003B3OOPA,A2R8ZH9TUP0M9E,YUM! All aboard the coconut train!!,If you don't know how good this is for you.... If you don't know how great the quality of this brand.... well you're missing out. When you get to heaven's gate I assure you St. Peter will remind you of my words.,5
367604,B003B3OOPA,A2W6FIO42VPONX,Best on the market,"Just buy this brand! I have tried all the rest and this one is the best for cooking, using it on skin and hair. Coconut is so good for you. Its the magic cure for everything. It has the good fat in it. Buy a book on the mirical of coconut oil and sit back and be amazed at what it can do for you and change your life. Study up on other oils for cooking and be prepared to be horrified! If your using it for skin or nails. This is the brand. Love love coconut oil!",5
367605,B003B3OOPA,A27QLU2S5VT6LI,Great Stuff!,"Using it for fat loss, and a healthy source of Medium Chain Triglycerides. I take it pre-workout and it gives a bit of an energy boost in my opinion. Great for cooking. I highly recommend this product for everyday health and or fitness goals.",5
367606,B003B3OOPA,A36UW7HRZAOADO,strongly recommend,"Do yourself a favor and spend some time researching the health benefits of Coconut oil. The sites all recommend you make sure the product is ""PURE"". Now go out and find the best product at the most competitive price. You don't have to look far, Natures Way PURE organic extra Virgin Coconut Oil is it.",5
367607,B003B3OOPA,A1QVMBE68LULWR,"Once you start, you won't go back","This brand is one of the best brands I have tried. It is very tasty. For cooking...you can use a couple of tablespoons of this to fry pancakes, stir fry or any other recipes that call for butter or margarine. I almost never use margarine now. I even put it on corn and my breakfast toast. Coconut oil contains Medium Chain Triglycerides which is known to aid in weight loss and lower cholesterol levels. For skin...Since hearing about coconut oil, it is the only thing I use to moisturize my skin. I even put a little on my face at night. My skin is even more beautiful now. For hair...after I wash my hair, I rub a little in while it is still wet. After it dries, there is so much sheen and shine, there is no need for anything else. FABULOUS!",5
367608,B003B3OOPA,A2JVISJC1V6GWB,Coconut Oil,"This oil has many different uses.  I have cooked with it and it works and tastes good.  I have used it on my hair as well as skin and am pleased with the results.  Good price for the amount you get.  Will be ordering more once this runs out, which won't be soon because a little bit goes a long way.",5
367610,B003B3OOPA,A2HYRIBDXCYVL7,great,The product came very quickly. It was fresh and just what I expected. Prefect for a summer time moisterizer and great to cook with!,5
367611,B003B3OOPA,A1CWWMP5SAKC1I,very very very good product,"got this product first time at the local wholefoods and got hooked. I use it as a butter to put on a toast, I add it to my meat dishes, I eat it from the spoon with my tea and apply it as a body lotion...that is how much ""action"" you can get out of that jar. It has a very pleasant light coconut taste and aroma. Just a very good product overall.",5
367612,B003B3OOPA,A3MA4GPSTTQTNX,great coconut oil and great price!,I use a lot of coconut oil. It's great for anything from moisturizing your skin to cooking vegetables. This brand is a good brand. I alternate between Nature's Way Organic and Nutiva Organic depending on whichever one is cheaper when i reorder.,5
367613,B003B3OOPA,AWJFLBDV2FZQY,You can get addicted to this stuff..,"What do i do with this stuff ???  I eat it... It taste great... 4 tables spoons a day...I will be reorderng soon... I just read that dogs love it to, so I will also be giving it to them... Just not as much...  Try it you will love it... To me it taste just like cream of coconut....",5
367614,B003B3OOPA,A16EO29B5VAEOL,The benefits are amazing,"This product is amazing. I had no idea how many benefits one jar could have. Use it on your entire body, eat it, cook with it. It helps everything from dry skin and hair to blood pressure and diabetics. It also boosts your metabolism. If you are thinking of purchasing this product just do a google search on benefits of coconut oil and read up on it. You will not be disappointed.",5
367615,B003B3OOPA,A3JIQ2EYYHTQ72,"Tasty, health oil.","This oil is not liquid at room temperature. Also, it has a relatively low smoke point. Those facts out of they way, this is a very high quality coconut oil. It smells wonderful and everything cooked in it takes on a hint of coconut. I use this in my coffee, fry eggs in it, saute spinach in it, as well as enjoy a tablespoon of it before my workouts. I have read that there are non-food related things you can do with this as well (good for skin, etc) but I have only experienced it through a culinary lens.",5
367616,B003B3OOPA,A19YX46WTGPT1B,Hair SOOO Soft Skin so Soft,I really am happy with this product. It moisturizes my hair extremely well and doesnt leave a look of build up and absorbs beautifully. I have 4a hair in lower back length locks and absorbtion is something that is a must for anything i use in my hair.I am excited to continue using it and I also have used it on my skin. I absorbs well to the skin too leaving my skin supple but not greesy.<br /><br />If you dont like the smell of coconut it may not be the product for you. But if you enjoy the smell it is very pleasant and it is not over powering.I will try mixing this into a whipped shea butter blend also for skin and let you guys know how it come out :-),5
367617,B003B3OOPA,AN5IYGA7NIJ5P,Wonderful,It is everything everyone said it was and more! I love it in either oatmeal or cream of wheat. will order again.,5
367618,B003B3OOPA,A3RXC1WYUGEQ1T,Healthy and Yum!,"I bought this a couple of months ago after learning that coconut oil is very healthy for you. I love coconut flavor, so this was easy for me to take. I love it. I cook Shirataki noodles in it, eggs, anything. I especially love to eat hot cereal and put a dollop of coconut oil in it. It's really delish. I hope all the health claims I read are true! Start slow, though. The first week I had a lot of diarrhea. I think your body takes time to get used to it; I don't have that problem anymore.",5
367619,B003B3OOPA,AIYMQF677QXQV,Coconut Oil in PLASTIC!,Gosh Darn It! It looks like a glass jar but it isn't. Coconut oil is a great product but should be packaged in glass only. Need to beg my neighbor for some baby food jars to transfer the oil into. I hope baby food still comes in glass. (smile),5
367620,B003B3OOPA,A7ULFX9P754W5,"Coconut Oil ""Miracle of Nature""","I purchased this product and used it for one month. I had lab work taken in February prior to starting the use of the coconut oil. Then I started using the coconut oil, in my food and on my skin. I used the whole 16 oz container in March. Then I had my labs redone in April 1st. My A1C in February was 9.7 the most recent A1C is now 7 which is almost normal. So even though I was also taking my medication, the addition of the coconut oil was the miracle in my book. I have signed up for subscribe and save and will be using the coconut oil with a shipment monthly. I was hesitant at what the results would be as I have tried other things, but it works. Used it on a skin rash as soon as it started and within two days it was gone. Try it for yourself.",5
367621,B003B3OOPA,AUN6OJ31CQ0JV,Coconut Oil and HDL,"Purchased Coconut oil to help punch up my HDL ""good"" cholesterol levels. We use it for cooking and I also may mix it in cooked vegetables like you might use butter. I like the taste and coconut oil medium chain triglycerides (MCT) are supposed to be a lot healthier for us than most vegetable oils.",5
367622,B003B3OOPA,ALV69W3BR3LJQ,hoping for great results,"Bought this for my Dad who has dementia, hoping it will help him, even a little...my Mom ended up also using it as a face cream, and loves it! She adds it to her cereal every morning, too!",5
367623,B003B3OOPA,A162V98EOSAZNB,Great for cooking,"I really like this product.  We use it for making microwave popcorn, cooking eggs, sauteing vegetables, etc.  When used in cooking, there is little to no coconut taste transferred to the food.  Best of all, it's a healthy fat.",5
367624,B003B3OOPA,ACF2CT49DLWNG,Yummy!,"I've been using coconut oil for a long time.  After reading the many compliments via various websites I gave it a try.  I mainly use it for cooking, but also oral health after brushing my teeth.  Your teeth will feel like satin after placing a 1/2 tsp. in your mouth and allowing it to melt.  Swish it around, then rinse.  I've tried numerous brands and can't say enough about this one.  Well priced, clean tasting, a hint of coconut smell.  Top quality.",5
367625,B003B3OOPA,A16PE2Z6XE3P87,YUM!  AMBROSIA!,"After reading several of Bruce Fife's books (and they were wonderfully easy-to-read for the non-scientific type), I decided to give coconut oil a try to help with losing weight and getting my blood sugar under control. As a non-medication taking, recently diagnosed diabetic, I want to try whatever natural remedies I can find to stay off insulin and other diabetes meds, in addition to meds for cholesterol, etc. I tried taking a teaspoon or two with meals and a teaspoon btw meals and my blood sugar numbers were noticeably lower the same day. (Fife says the suggested dose is 3-4 tbs/day). The taste of this brand is fantastic, light and creamy with a delicious coconutty taste! I love coconut so I was able to eat it right from the jar, but I also tried it spread on a Wasa Crisp bread--WOW, what an easy way to get MCFAs into your diet! I will definitely be using this instead of any oils for all my cooking needs (except a little EVOO mixed together with this for salad dressing.) Also, I'm using on my skin and it feels really soft, plus you also get the internal benefits from using it on your skin! GREAT PRODUCT!",5
367626,B003B3OOPA,A288V3U2VACS1W,Works Wonders for Black Hair,"I've gone to wearing my hair ""natural""--no chemical relaxers to straighten it. On advice from other African-American women who have also gone the natural route, I tried mixing coconut oil, unrefined shea butter, and aloe gel to use on my hair. The results are nothing short of miraculous! My hair is soft, shiny, and manageable. I use the braid-out/twist-out styling methods, and the resulting curls and spirals are absolutely beautiful.<br /><br />Also, I've read up on the health benefits of coconut oil, so I will definitely be experimenting with it in my cooking.",5
367627,B003B3OOPA,A3D8YWC5M2MDV,Multipurpose Item,"This item is extremely good. If your looking for pure extra virgin Coconut oil,this is your product. I use it in my hair, on my body as a moisturizer, in my food and also as a supplement. It's the best and for a very good price.",5
